EPS的绩效情况,考核期,决定,投资资本收益率(ROIC)和EPS的绩效情况都按照表格来确定；·若在这个考核期结束时
业绩单位,业绩股票,决定,第五十条　业绩单位所确定的现金额等于业绩股票授予日的股票价格与授予数量的乘积
个人评估,未来职业,决定,职业策划是指组织在员工进行个人评估和确定未来职业发展策略时给予他们有效的援助
为基础的薪酬体系,员工的价值,决定,便得到以能力为基础的薪酬体系；如果以业绩产生的过程即工作的完成为主来确定员工的价值
人力资源专业人员,培训需求的能力,决定,（1）某企业人力资源部为了提高集团各下属分子公司人力资源专业人员确定培训需求的能力
人力资源制度,人力资源管理,决定,3.人力资源制度是指组织为特定目的而确定的人力资源管理原则、规范、条件、权利义务关系的综合
人力资源开发人员,培训,决定,人力资源开发人员就可以确定哪些是需要弥补的作业缺陷以及受训者在培训结束时应该达到的作业水平。
人力资源的配置,职位,决定,工作分析在人力资源的配置甄选中的作用是确定胜任某一职位所需知识、技术、能力和其他的特征。
人力资源的配置,能力,决定,工作分析在人力资源的配置甄选中的作用是确定胜任某一职位所需知识、技术、能力和其他的特征。
任职资格,工作规范,决定,(2)任职资格的确定与工作规范；
企业员工,属于企业的通用胜任力,决定,企业需要视该胜任力对于企业员工要求的普遍性来确定该胜任力属于企业的通用胜任力还是专业胜任力。
企业战略,相应的人力资源管理,决定,而按照企业战略确定的宗旨和方针设计和实施相应的人力资源管理
企业战略的影响,企业员工的类型,决定,而这各个方面的确定都要受到企业战略的影响；(1)战略决定企业员工的类型、规模和数量结构
企业的管理层次,管理层次,决定,确定企业的管理层次；再进一步确定各管理层次应设置的部门（如职能处室）；最后
企业的组织模式,战略,决定,(2)企业的KPI指标体系——企业的组织模式；在确定了企业以战略为导向的KPI指标体系之后
企业的财力,市场,决定,企业的薪酬标准在市场上应该处于一个什么位置要视企业的财力、所需要人才的可获得性等具体条件而定
佣金制,销售人员的报酬,决定,佣金制是直接按销售额的一定比例确定销售人员的报酬
公司能力,战略能力,决定,《公司能力分析：确定战略能力》
公司领导,人力资源规划,决定,公司领导可以用这种方法来确定和动员实现人力资源规划所需要的资源。
养老保险面,经济发展水平,决定,至少有以下几点是直接影响养老保险面的确定的：经济发展水平
内部价值观,合作与竞争等内部价值观,决定,这些内部价值观如平等与不平等、确定与不确定、合作与竞争等内部价值观以及对应的薪酬设计都得到考虑
内部价值观,对应的薪酬设计,决定,这些内部价值观如平等与不平等、确定与不确定、合作与竞争等内部价值观以及对应的薪酬设计都得到考虑
分类的培训课程体系,培训目标,决定,同时它还为企业设计分层分类的培训课程体系以及确定课程的培训目标提供了基本思路
劳动力市场的薪酬状况,不同的职位,决定,然后再根据这种评价以及外部劳动力市场的薪酬状况来确定应当对不同的职位支付的薪酬水平高低
劳动合同的签订,报酬,决定,具体体现在劳动合同的签订、试用期的确定及报酬、试用期劳动合同的解除等。
劳动合同的签订,试用期劳动合同的解除,决定,具体体现在劳动合同的签订、试用期的确定及报酬、试用期劳动合同的解除等。
劳动者,终止时间的劳动合同,决定,无固定期限劳动合同是指用人单位和劳动者签订的无确定终止时间的劳动合同
劳动者约定,终止时间的劳动合同,决定,是指用人单位与劳动者约定无确定终止时间的劳动合同。
发展要求,需的核心能力,决定,即围绕组织的战略重点和发展要求来确定企业所需的核心能力
发展需求,培训的内容,决定,对个人绩效差距和发展需求的分析有助于确定培训的内容和受训者。
员工的需求,企业需要,决定,最根本的是要从员工的需求出发来确定企业需要为员工提供什么样的福利。
员工绩效考核,薪酬奖惩,决定,在员工绩效考核和确定薪酬奖惩中运用得最多
员工行为,员工的绩效水平,决定,即通过预先设计的不良事故清单对员工行为进行考核以确定员工的绩效水平。
员工需求,企业需要,决定,是指从员工需求出发来确定企业需要为员工提供什么样的福利。
团队成员,培训类型,决定,因为团队成员并不熟悉业务且彼此关系不熟悉；然后确定团队的培训类型是针对整个团队进行的
培训,培训与开发项目,决定,在培训和开发项目设计前首先要做的工作就是确定培训与开发项目的目标。
培训需求,培训范围,决定,还发现应用它进行工作分析的结果对组织培训需求、确定培训范围有很大的帮助(E.S.Primoff
基准职位,因素比较法的基础,决定,或者说基准职位的确定是因素比较法的基础
基层经理的判定,员工的表现,决定,员工的表现及所获报酬直接取决于基层经理的判定
基层经理的判定,报酬,决定,员工的表现及所获报酬直接取决于基层经理的判定
基本变量,企业内部薪酬的坐标系,决定,在确定了这两个基本变量之后就可以确定企业内部薪酬的坐标系
审计的第二项任务,管理计划,决定,人力资源管理计划审计的第二项任务是确定该管理计划与人力资源战略的一致性。
工作信息,工作维度,决定,(3)利用既得的工作信息来确定工作维度；
工作分析,工作职责,决定,工作分析所确定的工作职责和工作规范
工作分析,工作规范,决定,工作分析所确定的工作职责和工作规范
工作分析,职位相对价值,决定,工作分析是确定职位相对价值并有效进行薪酬管理的重要基石。
工作分析,需要的工作技能,决定,工作分析确定了不同组织、不同工作需要的工作技能、知识、态度以及最适当的个人偏好、兴趣和个性特征
工作绩效评价,薪酬,决定,企业不仅能够定期地通过对员工作绩效评价来确定薪酬
工作职责,胜任能力,决定,根据角色和工作职责确定胜任能力单元
工作职责描述,企业商业秘密,决定,工作职责描述是确定企业商业秘密的重要来源。工作规范中的信息,人力资源开发需求,决定,工作规范中的信息在确定人力资源开发需求方面常常是很有用的。
工作说明书,最佳变革方案,决定,工作说明书可以帮助确定最佳变革方案
工作轮换,清晰的职业目标,决定,因此要通过工作轮换和发展培训等来逐步了解和发现自己的能力和特长、确定清晰的职业目标
差别费率,工伤保险的缴费比例,决定,差别费率是对某一行业或单个企业单独确定工伤保险的缴费比例。
当事人协商,工资标准,决定,当事人协商确定工资标准
德尔菲法,指标权重,决定,采用德尔菲法确定指标权重
战略,企业员工的类型,决定,而这各个方面的确定都要受到企业战略的影响；(1)战略决定企业员工的类型、规模和数量结构
战略的贡献,报酬要素,决定,人们以业务活动的战略方向和职位对战略的贡献为基础来确定报酬要素。
战略规划,公司当年的绩效计划,决定,那么就可以由战略规划确定公司当年的绩效计划。
接受调查的员工,时间安排,决定,我们要求每个接受调查的员工确定最适合目前他们工作情况特征的工作时间安排模式。
整个组织的战略目标,部门目标,决定,也可以是整个组织的战略目标；●确定部门目标：部门目标由组织目标分解而来
新的组织文化变革方案,文化变革的方向,决定,新的组织文化变革方案的确定为组织指明了文化变革的方向。
服务流程,企业的关键绩效指标体系,决定,基于流程的绩效管理体系是指基于企业的业务和服务流程来确定企业的关键绩效指标体系
测验量表,职业兴趣,决定,本测验量表将帮助您发现和确定自己的职业兴趣和能力特长
测验量表,能力特长,决定,本测验量表将帮助您发现和确定自己的职业兴趣和能力特长
组织发展战略,组织需要,决定,是组织发展战略确定组织需要哪些技能
组织的整体人力资源规划,培训开发的阶段性,决定,通过组织的整体人力资源规划来确定培训开发的阶段性和层次性
组织目标,员工的数量,决定,即根据组织目标和任务来确定需要员工的数量和类型。
组织绩效目标,不同员工的主要绩效范围,决定,首先需要根据组织绩效目标自上而下地层层分解确定不同员工的主要绩效范围
组织规模,变革委员会的人数,决定,变革委员会的人数通常视组织规模而定。
经济实力,支付报酬的最高限,决定,经济实力仅能确定它支付报酬的最高限。
结构审计,审计的技术标准,决定,组织结构审计首先要确定审计的技术标准；然后
绩效计划,员工方向方面,决定,从而使得绩效计划在确定员工方向方面的作用更加突出。
绩效记录,一般绩效代表,决定,将另一年的绩效记录确定为一般绩效代表。
绩效评价结果,奖金系数,决定,确定一个浮动的绩效奖金额度；奖金系数则是由员工的绩效评价结果决定的。
职位,员工的基本薪酬,决定,职位和能力多用于确定员工的基本薪酬
胜任能力模型,公司的核心价值观,决定,胜任能力模型的确定需要同公司的核心价值观相一致。
能力,员工的基本薪酬,决定,职位和能力多用于确定员工的基本薪酬
薪酬支付水平,支付多高水平的报酬,决定,薪酬支付水平指的是企业要确定支付多高水平的报酬。
薪酬调查,基础薪酬水平,决定,应先在薪酬调查的基础上确定基础薪酬水平
薪酬调查,支付依据,决定,①依据什么向员工支付基本薪酬；●通过职位评价确定内部支付依据；●通过薪酬调查确定外部支付依据；
达到的技术等级标准,工资等级,决定,它是按照工人所达到的技术等级标准确定工资等级
达到的技术等级标准,薪酬等级,决定,技能薪酬制是按照工人所达到的技术等级标准来确定薪酬等级
部门协商,招聘方式,决定,2.人力资源部与用人部门协商确定招聘方式以及对应聘人选的考核和面试内容；
部门协商,面试内容,决定,2.人力资源部与用人部门协商确定招聘方式以及对应聘人选的考核和面试内容；
采用的分析方法,效度高低的评价,决定,效度高低的评价应视测评的性质目的和所采用的分析方法而定。
不同职责,报酬,决定,基于不同职责和任职条件来确定其报酬
业务活动的战略方向,报酬要素,决定,人们以业务活动的战略方向和职位对战略的贡献为基础来确定报酬要素。
业务流程分析,绩效评价指标,决定,（1）通过工作分析与业务流程分析确定绩效评价指标。
丧失劳动能力的程度,伤残等级的法定检验,决定,由国家法律规定的工伤鉴定机构对其丧失劳动能力的程度进行鉴定以确定伤残等级的法定检验与评价。
个性心理品质,品德测评结构,决定,我们依据个性心理品质中的个性心理倾向和性格特征两个部分确定了品德测评结构中所含的内容及其表现形式
人力资源管理理论,逻辑结构,决定,即在人力资源管理理论的指导下确定某项制度的基本内容与逻辑结构
任务,员工的数量,决定,即根据组织目标和任务来确定需要员工的数量和类型。
任务层面的需求分析,工作相关的培训目标,决定,而任务层面的需求分析则主要用来确定与某种特别的活动或工作相关的培训目标。
任职条件,报酬,决定,基于不同职责和任职条件来确定其报酬
企业战略,企业员工的类型,决定,（1）企业战略决定企业员工的类型、规模和数量结构
企业战略,企业的核心能力,决定,（5）企业战略确定企业的核心能力和核心人力资源
企业战略,核心人力资源,决定,（5）企业战略确定企业的核心能力和核心人力资源
企业年终的经济效益,奖励薪酬,决定,奖励薪酬应视企业年终的经济效益而定。
企业战略,薪酬激励的方向,决定,（6）企业战略确定企业薪酬激励的方向和重点。
伤残程度,支付方式,决定,支付方式视伤残程度而定
公司清晰的发展战略,企业的薪酬结构,决定,如果一个企业的薪酬结构和绩效指标是基于公司清晰的发展战略确定的
公司清晰的发展战略,绩效指标,决定,如果一个企业的薪酬结构和绩效指标是基于公司清晰的发展战略确定的
劳资谈判双方的力量,实际工资率的确定,决定,实际工资率的确定将取决于劳资谈判双方的力量对比。
培训需求分析,培训重点,决定,一个设计良好的培训需求分析能够确定有效的培训战略、培训重点
培训需求分析,有效的培训战略,决定,一个设计良好的培训需求分析能够确定有效的培训战略、培训重点
驱动的方案,改进的绩效项目,决定,以结果驱动的方案则以确定最迫切需要改进的绩效项目入手
未来职位的素质模型,培训需求,决定,根据未来职位的素质模型确定培训需求
服务流程,关键绩效指标体系,决定,基于企业的业务和服务流程来确定关键绩效指标体系
战略,行业选择,决定,战略是确定并实施行业选择、产品和业务选择、定位和关键竞争方式的方法；对内而言
